slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2
cafes-el-criollo,Cafés El Criollo,Zaragoza,Café,café tostado,"Polígono Industrial San Valero, 78, 79 y 83, Zaragoza","Empresa zaragozana especializada en selección, tueste tradicional y comercialización de café de alta calidad.","De lunes a viernes, de 7 a 15h",+34976500228,ventas@cafeselcriollo.es,https://cafeselcriollo.com/,,https://www.instagram.com/Cafeselcriollo,https://www.google.com/maps/search/?api=1&query=Caf%C3%A9s%20El%20Criollo%2C%20Pol%C3%ADgono%20Industrial%20San%20Valero%2C%2078%2C%2079%20y%2083%2C%2050013%20Zaragoza%2C%20Espa%C3%B1a&query_place_id=ChIJMTohD-oVWQ0RPvW3T97QDOY,41.6158686,-0.8435890,/productores/es/aragon/zaragoza/cafes-el-criollo.webp,verificado,sí,ecommerce,,2714,es,,,,,
pam-coffee-roasters,Pam Coffee Roasters,Zaragoza,Café,café de especialidad tostado en Zaragoza,"Calle Vázquez de Mella, local 4, 50009 Zaragoza","Microtostador de café de especialidad nacido en Zaragoza, centrado en cafés trazables y tuestes recientes.",Consultar web,,pamcoffeeroaster@gmail.com,https://www.pamcoffee.es/,,https://www.instagram.com/pamcoffeeroaster,,41.6326003,-0.9032330,/productores/es/aragon/zaragoza/pam-coffee-roasters.webp,verificado,sí,ecommerce,,9422,es,,,,,
chocolates-atienza-ateca,Chocolates Atienza,Ateca,Chocolate,chocolate artesano y turrones,"Avda. San Blas, 11, Ateca","Empresa familiar de Ateca dedicada a la fabricación artesanal de chocolates, turrones y elaborados de cacao.",Consultar web,+34976842390,info@chocolatesatienza.com,https://www.chocolatesatienza.com/,,,https://www.google.com/maps/search/?api=1&query=Atienza%20SA%2C%20Av.%20San%20Blas%2C%2011%2C%2050200%20Ateca%2C%20Zaragoza%2C%20Espa%C3%B1a&query_place_id=ChIJPUpmXHSBWw0RoDe19h5D10I,41.3301844,-1.7892351,/productores/es/aragon/zaragoza/chocolates-atienza-ateca.webp,verificado,no,,,4019,es,,,,,
chocolates-lacasa-utebo,Chocolates Lacasa,Utebo,Chocolate,"chocolates, grageas y turrones","Autovía de Logroño, km 14, Utebo","Fabricante zaragozano de chocolates, bombones, grageas, turrones y caramelos con sede en Utebo.",Consultar web,+34976462111,lacasa@lacasa.es,https://www.lacasa.es/,,https://www.instagram.com/chocolateslacasa,https://www.google.com/maps/search/?api=1&query=Chocolates%20Lacasa%2C%20S.A.%2C%20Av.%20de%20Logro%C3%B1o%2C%2014%2C%2050180%20Utebo%2C%20Zaragoza%2C%20Espa%C3%B1a&query_place_id=ChIJf_aVnpZuWQ0RUahu9E37-4E,41.7143258,-1.0196344,/productores/es/aragon/zaragoza/chocolates-lacasa-utebo.webp,verificado,sí,ecommerce,,4028,es,,,,,
pastelerias-manuel-segura-daroca,Pastelerías Manuel Segura,Daroca,Pan y cereal,"pastelería, caramelos y turrones","Polígono Industrial de Daroca, parcela 6, Daroca",Pastelería familiar fundada en 1874 que mantiene su obrador en Daroca y elabora dulces artesanales con ingredientes de proximidad.,,+34667478906,info@pasteleriasmanuelsegura.com,https://pasteleriasmanuelsegura.com/,,https://www.instagram.com/manuel_segura_1874,https://www.google.com/maps/search/?api=1&query=Pasteler%C3%ADas%20Manuel%20Segura%2C%20Pol%C3%ADgono%20Industrial%20de%20Daroca%2C%20parcela%206%2C%20Daroca&query_place_id=ChIJ70PS8CgOXA0R0QtjYGPLnPA,41.11319,-1.41695,/productores/es/aragon/zaragoza/pastelerias-manuel-segura-daroca.webp,verificado,sí,ecommerce,,9905,es,,,,,
pastas-romero-daroca,Pastas Romero,Daroca,Otros,"pasta de trigo duro, ecológica, integral, al bronce, con vegetales y sin gluten","Avda. de Madrid, 43, 50360 Daroca, Zaragoza","Empresa familiar fundada en Daroca en 1926 que opera dos fábricas, elabora más de 90 referencias de pasta y mantiene allí su producción centenaria.",Consultar web,+34976800105,romero@pastasromero.com,https://www.pastasromero.com/,,https://www.instagram.com/pastasromero,https://www.google.com/maps/search/?api=1&query=Pastas%20Alimenticias%20Romero%2C%20Av.%20Madrid%2C%2043B%2C%2050360%20Daroca%2C%20Zaragoza%2C%20Espa%C3%B1a&query_place_id=ChIJa6fLRtkRXA0R5re4XzvVPOY,41.1077548,-1.4159834,/productores/es/aragon/zaragoza/pastas-romero-daroca.webp,verificado,no,,,9752,es,,,,,
arroz-de-valarena-ejea-de-los-caballeros,Arroz de Valareña,Ejea de los Caballeros,Pan y cereal,arroz Lido,"Calle del Trovador, 3, 50617 Valareña, Ejea de los Caballeros, Zaragoza",Marca de la Cooperativa San Miguel Arcángel que cultiva y comercializa arroz Lido en los arrozales de Valareña.,,+34976673114,,https://www.arrozdevalarena.es,,https://www.instagram.com/arrozdevalarena,https://www.google.com/maps/search/?api=1&query=Cooperativa%20del%20Campo%20San%20Miguel%20Arc%C3%A1ngel%2C%20C.%20del%20Trovador%2C%203%2C%2050617%20Valare%C3%B1a%2C%20Zaragoza%2C%20Espa%C3%B1a&query_place_id=ChIJJ3EYAkAkWg0RWAQuIrQqO48,42.1303749,-1.3083699,/productores/es/aragon/zaragoza/arroz-de-valarena-ejea-de-los-caballeros.webp,verificado,sí,ecommerce,,951,es,,,,,
la-zaragozana-ambar-zaragoza,La Zaragozana - Cervezas Ambar,Zaragoza,Cerveza,cerveza Ambar,"C/ Ramón Berenguer IV, 1, Zaragoza","Cervecera zaragozana fundada en 1900, con fábrica histórica, museo y elaboración de cervezas Ambar.",Consultar visitas,+34976272846,tienda@ambar.com,https://www.ambar.com/,,https://www.instagram.com/cervezasambar,https://www.google.com/maps/search/?api=1&query=La%20Zaragozana%20-%20F%C3%A1brica%20de%20Cervezas%20%C3%81mbar%2C%20C.%20de%20Ram%C3%B3n%20Berenguer%20IV%2C%201%2C%20San%20Jos%C3%A9%2C%2050007%20Zaragoza%2C%20Espa%C3%B1a&query_place_id=ChIJtfQ7AOIUWQ0R_yh-uu6EObE,41.6374708,-0.8814247,/productores/es/aragon/zaragoza/la-zaragozana-ambar-zaragoza.webp,verificado,sí,ecommerce,,7930,es,,,,,
bodegas-borsao-borja,Bodegas Borsao,Borja,Vino,"Vino tinto Tres Picos Garnacha, Borsao Selección","Camino del Tejar, s/n, 50540 Borja, Zaragoza",Bodega pionera de la DOP Campo de Borja y referente mundial en la valorización de la uva garnacha.,Visitas concertadas,+34976867116,contacto@bodegasborsao.com,https://bodegasborsao.com,,https://www.instagram.com/bodegas_borsao/,https://www.google.com/maps/search/?api=1&query=Bodegas%20Borsao%2C%20Camino%20del%20Tejar%2C%20s%2Fn%2C%2050540%20Borja%2C%20Zaragoza&query_place_id=ChIJze6YOUTLWw0RnM1gcXSaqec,41.8347796,-1.5330224,/productores/es/aragon/zaragoza/bodegas-borsao-borja.webp,verificado,sí,ecommerce,,1853,es,,,,,
bodegas-langa-calatayud,Bodegas Langa,Calatayud,Vino,"Cava Reyes de Aragón, Langa Pasión tinto","Ctra. N-II, km 241,7, 50300 Calatayud, Zaragoza","La bodega familiar más emblemática de Calatayud, única elaboradora de cava con DOP en la zona.",Lun-Vie 9-14 y 15-18,+34976881818,info@bodegas-langa.com,https://www.bodegas-langa.com,,https://www.instagram.com/bodegas_langa/,,41.3527628,-1.6422977,/productores/es/aragon/zaragoza/bodegas-langa-calatayud.webp,verificado,no,,,2122,es,,,,,
bodegas-san-valero-carinena,Bodegas San Valero,Cariñena,Vino,"Vino Particular Garnacha, Cava Particular","Ctra. Nacional 330, km 450, 50400 Cariñena, Zaragoza","Histórica cooperativa fundada en 1944 de la DOP Cariñena, pionera en el embotellado y exportación.",Consultar visitas,+34976620400,bsv@sanvalero.com,https://www.sanvalero.com,,https://www.instagram.com/bodegasanvalero/,https://www.google.com/maps/search/?api=1&query=Bodegas%20San%20Valero%2C%20Ctra.%20Nacional%20330%2C%20km%20450%2C%2050400%20Cari%C3%B1ena%2C%20Zaragoza&query_place_id=ChIJfQURCRb-Ww0RHeIwxKxoRE4,41.3382122,-1.2263149,/productores/es/aragon/zaragoza/bodegas-san-valero-carinena.webp,verificado,sí,ecommerce,,2371,es,,,,,
bodega-pago-ayles-mezalocha,Bodega Pago Aylés,Mezalocha,Vino,"Vino de Pago Aylés S, Vino de Pago Aylés Y","Ctra. A-1101, km 24, 50152 Mezalocha, Zaragoza","Primer y único viñedo con la máxima calificación de Pago calificado en Aragón, rodeado de un entorno natural protegido.",Visitas previa cita,+34976140473,pagoayles@pagoayles.com,https://pagoayles.com,,https://www.instagram.com/pagoayles/,https://www.google.com/maps/search/?api=1&query=Bodega%20Pago%20Ayl%C3%A9s%2C%20Ctra.%20A-1101%2C%20km%2024%2C%2050152%20Mezalocha%2C%20Zaragoza&query_place_id=ChIJP_a58y1QWQ0R5vpNf44ZoAE,41.4283,-1.0911,/productores/es/aragon/zaragoza/bodega-pago-ayles-mezalocha.webp,verificado,sí,email,,1585,es,,,,,
bodegas-frontonio-alpartir,Bodegas Frontonio,Alpartir,Vino,"Vino de garaje Frontonio, Microcósmico garnacha","Camino de las Bodegas, s/n, 50109 Alpartir, Zaragoza",Proyecto artesanal liderado por un Master of Wine centrado en recuperar micro-parcelas y viñas viejas de garnacha en laderas altas.,Visitas concertadas,+34876600002,info@bodegasfrontonio.com,https://bodegasfrontonio.com,,,https://www.google.com/maps/search/?api=1&query=Bodegas%20Frontonio%2C%20Camino%20de%20las%20Bodegas%2C%20s%2Fn%2C%2050109%20Alpartir%2C%20Zaragoza&query_place_id=ChIJlx7jI6MUWQ0R9Ol8wjlWKm0,41.4221759,-1.3804337,/productores/es/aragon/zaragoza/bodegas-frontonio-alpartir.webp,verificado,sí,ecommerce,,2021,es,,,,,
bodegas-san-alejandro-miedes-de-aragon,Bodegas San Alejandro,Miedes de Aragón,Vino,"Vino Baltasar Gracián Garnacha, Evodia tinto","Ctra. Calatayud-Cariñena, km 16,4, 50330 Miedes de Aragón, Zaragoza",Cooperativa dinámica de la DOP Calatayud con viñedos extremos de gran altitud plantados sobre suelos arcillo-pizarrosos.,Lun-Vie 8-13:30 y 14:30-17,+34976892205,contacto@san-alejandro.com,https://www.san-alejandro.com,,,https://www.google.com/maps/search/?api=1&query=Bodegas%20San%20Alejandro%2C%20Ctra.%20Calatayud-Cari%C3%B1ena%2C%20km%2016%2C4%2C%2050330%20Miedes%20de%20Arag%C3%B3n%2C%20Zaragoza&query_place_id=ChIJi9uYKJAKXA0RMdTQ6yLuHbA,41.2536,-1.4921,/productores/es/aragon/zaragoza/bodegas-san-alejandro-miedes-de-aragon.webp,verificado,sí,ecommerce,,2364,es,,,,,
bodegas-paniza-paniza,Bodegas Paniza,Paniza,Vino,"Vino tinto Paniza Artigazo, Viñas de Paniza garnacha","Carretera Zaragoza-Valencia, km 53, 50480 Paniza, Zaragoza","Bodega cooperativa que cultiva viñas situadas en las estribaciones de la Sierra de Algairén, a más de 800 metros de altitud.",Consultar visitas,+34976622515,info@bodegaspaniza.com,https://www.bodegaspaniza.com,,,https://www.google.com/maps/search/?api=1&query=Bodegas%20Paniza%2C%20Carretera%20Zaragoza-Valencia%2C%20km%2053%2C%2050480%20Paniza%2C%20Zaragoza&query_place_id=ChIJ9YT_gBj-Ww0R5AI555aklKc,41.2839177,-1.2122776,/productores/es/aragon/zaragoza/bodegas-paniza-paniza.webp,verificado,sí,ecommerce,,2273,es,,,,,
bodegas-palmeri-sicilia-tabuenca,Bodegas Palmeri Sicilia,Tabuenca,Vino,Vino tinto Palmeri Navalta garnacha de montaña,"C/ Cabernet Sauvignon, 3, 50547 Tabuenca, Zaragoza",Pequeña bodega que elabora garnachas ecológicas de montaña con fermentación artesanal en barrica.,Visitas concertadas,+34687163015,info@palmerisicilia.com,https://www.palmerisicilia.es/,,,,41.7454,-1.5422,/productores/es/aragon/zaragoza/bodegas-palmeri-sicilia-tabuenca.webp,verificado,sí,ecommerce,,2272,es,,,,,
bodegas-alto-moncayo-borja,Bodegas Alto Moncayo,Borja,Vino,"Vino tinto Alto Moncayo, Aquilon garnacha centenaria","Ctra. CV-606 Borja-El Buste, km 1,7, 50540 Borja, Zaragoza",Bodega dedicada a elaborar garnachas tintas de viñedos viejos en las laderas del Moncayo.,Visitas concertadas,+34976868098,contacto@bodegasaltomoncayo.com,https://bodegasaltomoncayo.com/,,,https://www.google.com/maps/search/?api=1&query=Bodegas%20Alto%20Moncayo%2C%20Ctra.%20CV-606%20Borja-El%20Buste%2C%20km%201%2C7%2C%2050540%20Borja%2C%20Zaragoza&query_place_id=ChIJLRlCGEG0Ww0RIZAHdk96pTI,41.8423170,-1.5459430,/productores/es/aragon/zaragoza/bodegas-alto-moncayo-borja.webp,verificado,sí,ecommerce,,1779,es,,,,,
bodegas-ainzon-ainzon,Bodegas Ainzón,Ainzón,Vino,"Vino Flor de Añón garnacha tinto, Selección Especial","Carretera de Tabuenca, s/n, 50570 Ainzón, Zaragoza",Cooperativa vitivinícola de Ainzón que elabora vinos de la DOP Campo de Borja bajo las marcas Bodegas Ainzón y Santo Cristo.,Consultar visitas,+34976869696,bodegas@bodegasainzon.es,https://www.bodegasainzon.es/,,,https://www.google.com/maps/search/?api=1&query=Bodegas%20Ainz%C3%B3n%2C%20Carretera%20de%20Tabuenca%2C%20s%2Fn%2C%2050570%20Ainz%C3%B3n%2C%20Zaragoza&query_place_id=ChIJlS8DhubJWw0Rm8JdLVK3x10,41.8162360,-1.5198464,/productores/es/aragon/zaragoza/bodegas-ainzon-ainzon.webp,verificado,sí,ecommerce,,1769,es,,,,,
bodegas-sommos-garnacha-murero,Bodega SOMMOS Garnacha,Murero,Vino,"Vino tinto Alquez, Tiaso y Araia garnacha","Ctra. Murero-Atea, s/n, 50366 Murero, Zaragoza",Bodega dedicada al cultivo y elaboración de garnacha en terrenos pizarrosos y laderas empinadas del valle del Jiloca.,Consultar visitas,+34976174740,info@bodegasommosgarnacha.com,https://www.bodegasommos.com/vinos/tiaso/,,,https://www.google.com/maps/search/?api=1&query=Bodega%20SOMMOS%20Garnacha%2C%20Ctra.%20Murero-Atea%2C%20s%2Fn%2C%2050366%20Murero%2C%20Zaragoza&query_place_id=ChIJBZ7lo_oMXA0RfLHFIPuCwfw,41.1590899,-1.4822657,/productores/es/aragon/zaragoza/bodegas-sommos-garnacha-murero.webp,verificado,sí,ecommerce,,1660,es,,,,,
cooperativa-san-juan-bautista-fuendejalon,Cooperativa San Juan Bautista,Fuendejalón,Vino,Vinos Don Ramón y garnachas del Campo de Borja,"Ctra. Tabuenca, 9, 50529 Fuendejalón, Zaragoza",Bodega cooperativa del Campo de Borja que elabora vinos con la uva aportada por los viticultores de Fuendejalón.,Lun-Vie 8-14,+34976862441,comunicados@coopfuendejalon.com,https://www.coopfuendejalon.com/,,,https://www.google.com/maps/search/?api=1&query=Cooperativa%20San%20Juan%20Bautista%2C%20Ctra.%20Tabuenca%2C%209%2C%2050529%20Fuendejal%C3%B3n%2C%20Zaragoza&query_place_id=ChIJg1dvzZrIWw0RziflL7kIpXU,41.7605872,-1.4722300,/productores/es/aragon/zaragoza/cooperativa-san-juan-bautista-fuendejalon.webp,verificado,no,,,4585,es,,,,,
bodegas-solar-de-urbezo-carinena,Bodegas Solar de Urbezo,Cariñena,Vino,"Urbezo Chardonnay & Moscatel Alejandría, Urbezo Garnacha & Syrah, Los Cabos de Urbezo y Urbezo Crianza","Calle San Valero, 14, 50400 Cariñena, Zaragoza","Bodega familiar de Cariñena, impulsora de la DOP Urbezo, con viñedo de secano y elaboración ecológica.",Visitas previa cita,+34976621968,urbezoecologico@solardeurbezo.es,https://www.solardeurbezo.es,,https://www.instagram.com/solardeurbezo/,https://www.google.com/maps/search/?api=1&query=Bodegas%20Solar%20de%20Urbezo%2C%20Calle%20San%20Valero%2C%2014%2C%2050400%20Cari%C3%B1ena%2C%20Zaragoza&query_place_id=ChIJW3TfSBr-Ww0REtFe0x3HFAY,41.335699999999996,-1.2296999999999998,/productores/es/aragon/zaragoza/bodegas-solar-de-urbezo-carinena.webp,verificado,no comprobado,,,2392,es,,,,,
bodega-virgen-de-la-sierra-villarroya-de-la-sierra,Bodega Virgen de la Sierra,Villarroya de la Sierra,Vino,"Vino Albada garnacha de cepas viejas, Albada blanco","Ctra. de Munébrega, s/n, 50210 Villarroya de la Sierra, Zaragoza","Cooperativa enmarcada en la DOP Calatayud con viñedos a gran altitud, caracterizada por la recolección manual.",Consultar visitas,+34976899014,info@bodegavirgendelasierra.com,https://www.bodegavirgendelasierra.com,,https://www.instagram.com/bodegavirgendelasierra/,,41.4636101,-1.7836729,/productores/es/aragon/zaragoza/bodega-virgen-de-la-sierra-villarroya-de-la-sierra.webp,verificado,sí,ecommerce,,1735,es,,,,,
bodegas-ignacio-marin-carinena,Bodegas Ignacio Marín,Cariñena,Vino,"Vino tinto Duquesa de la Victoria, Marín Garnacha barrica","Camino de las Vaquerizas, s/n, 50400 Cariñena, Zaragoza","Bodega familiar fundada en 1903 y gestionada por la misma dinastía, con un gran arraigo en la historia vinícola de Cariñena.",Consultar visitas,+34976142494,comercial@ignaciomarin.com,https://ignaciomarin.com,,https://www.instagram.com/bodegasignaciomarin/,https://www.google.com/maps/search/?api=1&query=Bodegas%20Ignacio%20Mar%C3%ADn%2C%20Camino%20de%20las%20Vaquerizas%2C%20s%2Fn%2C%2050400%20Cari%C3%B1ena%2C%20Zaragoza&query_place_id=ChIJNUvgKQX-Ww0R8OYQUXp8Rd0,41.3382122,-1.2263149,/productores/es/aragon/zaragoza/bodegas-ignacio-marin-carinena.webp,verificado,sí,ecommerce,,2075,es,,,,,
bodegas-covinca-longares,Bodegas Covinca,Longares,Vino,"Vino Torrelongares garnacha, Cava Torrelongares brut","Carretera de Valencia, s/n, 50460 Longares, Zaragoza","Una de las cooperativas más dinámicas del Campo de Cariñena, elaboradora de una amplia gama de vinos y cavas galardonados.",Lun-Vie 8-14,+34976142653,info@covinca.es,https://www.covinca.es,,,https://www.google.com/maps/search/?api=1&query=Bodegas%20Covinca%2C%20Carretera%20de%20Valencia%2C%20s%2Fn%2C%2050460%20Longares%2C%20Zaragoza&query_place_id=ChIJGc6vVgRXWQ0R2nAva0J3TDY,41.4028400,-1.1681774,/productores/es/aragon/zaragoza/bodegas-covinca-longares.webp,verificado,no,,,1930,es,,,,,
bodegas-gran-ducay-carinena,Bodega Gran Ducay (Bodegas San Valero),Cariñena,Vino,Cava Gran Ducay Brut Nature y Brut Nature Rosado,"Avda. de Cariñena, 10, 50400 Cariñena, Zaragoza",Instalación de Bodegas San Valero creada en 1984 y dedicada a la elaboración de cava Gran Ducay.,Consultar visitas,+34976620400,bsv@sanvalero.com,https://sanvalero.com/nuestros-vinos/gran-ducay/,,,https://www.google.com/maps/search/?api=1&query=Bodega%20Gran%20Ducay%20%28Bodegas%20San%20Valero%29%2C%20Avda.%20de%20Cari%C3%B1ena%2C%2010%2C%2050400%20Cari%C3%B1ena%2C%20Zaragoza&query_place_id=ChIJfQURCRb-Ww0RHeIwxKxoRE4,41.3381159,-1.2217567,,verificado,sí,ecommerce,,1460,es,,,,,
bodega-esteban-martin-alfamen,Bodega Esteban Martín,Alfamén,Vino,"Vino Esteban Martín chardonnay, Tinto garnacha y syrah","Camino Virgen de Lagunas, s/n, 50461 Alfamén, Zaragoza",Bodega de diseño moderno y viñedo propio familiar sostenible centrado en la exportación y la viticultura respetuosa.,Visitas previa cita,+34976628490,info@estebanmartin.es,https://www.estebanmartin.com,,https://www.instagram.com/bodegaestebanmartin/,https://www.google.com/maps/search/?api=1&query=Bodega%20Esteban%20Mart%C3%ADn%2C%20Camino%20Virgen%20de%20Lagunas%2C%20s%2Fn%2C%2050461%20Alfam%C3%A9n%2C%20Zaragoza&query_place_id=ChIJ-QKizTb9Ww0RV1Ptse5pq4M,41.4383641,-1.2431728,/productores/es/aragon/zaragoza/bodega-esteban-martin-alfamen.webp,verificado,sí,ecommerce,,1430,es,,,,,
sociedad-cooperativa-agricola-de-borja-borja,Sociedad Cooperativa Agrícola de Borja,Borja,Aceite,aceite de oliva virgen extra DOP Sierra del Moncayo,"Ctra. N-122, km 63, 50540 Borja, Zaragoza",Cooperativa agrícola fundada en 1903 que elabora aceite DOP Sierra del Moncayo y vino de la DO Campo de Borja.,Consultar,+34976866065,info@cooperativaborja.com,https://cooperativaborja.com/,,,https://www.google.com/maps/search/?api=1&query=Sociedad%20Cooperativa%20Agr%C3%ADcola%20de%20Borja%2C%20Ctra.%20N-122%2C%20km%2063%2C%2050540%20Borja%2C%20Zaragoza&query_place_id=ChIJk1virv21Ww0RN5ZsyKQKb5A,41.827099999999994,-1.5401999999999998,/productores/es/aragon/zaragoza/sociedad-cooperativa-agricola-de-borja-borja.webp,verificado,no,,,11630,es,,,,,
aceites-lis-la-almunia-de-dona-godina,Aceites Lis,La Almunia de Doña Godina,Aceite,AOVE Goldlis y El Fuelle,"Carretera de Alpartir (ZP-2152), km 1, 50100 La Almunia de Doña Godina, Zaragoza",Almazara fundada en 2007 que elabora y envasa sus gamas de aceite de oliva virgen extra en sus propias instalaciones.,Lun-Vie 9:00-13:00 y 15:00-19:00,+34976600956,comercial@aceiteslis.com,https://www.aceiteslis.com,,https://www.instagram.com/aceiteslis/,https://www.google.com/maps/search/?api=1&query=Aceites%20Lis%2C%20Carretera%20de%20Alpartir%20%28ZP-2152%29%2C%20km%201%2C%2050100%20La%20Almunia%20de%20Do%C3%B1a%20Godina%2C%20Zaragoza&query_place_id=ChIJ2-q4v4LvWw0Rlyag2Rl4jDw,41.4713603,-1.380649,/productores/es/aragon/zaragoza/aceites-lis-la-almunia-de-dona-godina.webp,verificado,sí,ecommerce,,184,es,,,,,
quesos-la-pardina,Quesos La Pardina,Zaragoza,Lácteos y quesos,"Quesos artesanos de cabra y vaca, yogures de cabra","Ctra. Nacional II, km 329,7, Camino del Pino, s/n, 50016 Zaragoza",Quesería familiar con ganadería propia dedicada desde 1989 a elaborar quesos y yogures.,,+34976573950,info@quesoslapardina.com,https://quesoslapardina.com/,,,,41.65,-0.88333,/productores/es/aragon/zaragoza/quesos-la-pardina.webp,verificado,no,,,10878,es,,,,,
queseria-el-acebo-trasmoz,El Acebo de Moncayo,Trasmoz,Lácteos y quesos,"Quesos artesanos de cabra, oveja y vaca","C/ San Miguel, 16, 50583 Trasmoz, Zaragoza",Cooperativa quesera de Trasmoz que elabora quesos artesanos con leche cruda.,,+34976198819,acebodemoncayo@gmail.com,https://quesodetrasmoz.com/,,,https://www.google.com/maps/search/?api=1&query=El%20Acebo%20de%20Moncayo%2C%20C%2F%20San%20Miguel%2C%2016%2C%2050583%20Trasmoz%2C%20Zaragoza&query_place_id=ChIJa6MEiIKuWw0R8j5WUYHtWhI,41.8293326,-1.7297977,/productores/es/aragon/zaragoza/queseria-el-acebo-trasmoz.webp,verificado,no,,,5091,es,,,,,
quesos-de-el-burgo-el-burgo-de-ebro,Quesos El Burgo · Villa Corona,El Burgo de Ebro,Lácteos y quesos,"Quesos frescos y curados, yogures y postres lácteos","Polígono La Noria, Ctra. Castellón, km 221, 50730 El Burgo de Ebro, Zaragoza",Villa Corona elabora en El Burgo de Ebro las marcas Quesos El Burgo y Villa Corona.,,+34976104031,elburgo@quesoselburgo.com,https://www.villacorona.es/,,,https://www.google.com/maps/search/?api=1&query=Quesos%20El%20Burgo%20%C2%B7%20Villa%20Corona%2C%20Pol%C3%ADgono%20La%20Noria%2C%20Ctra.%20Castell%C3%B3n%2C%20km%20221%2C%2050730%20El%20Burgo%20de%20Ebro%2C%20Zaragoza&query_place_id=ChIJYQFIOa4jWQ0ReK8LBdrKXzo,41.5722233,-0.74244,/productores/es/aragon/zaragoza/quesos-de-el-burgo-el-burgo-de-ebro.webp,verificado,no,,,10804,es,,,,,
casa-de-ganaderos,Casa de Ganaderos,Zaragoza,Carne,"Ternasco de Aragón IGP, cordero ecológico y halal","C/ San Andrés, 8, 1º, 50001 Zaragoza",Cooperativa ovina fundada en 1218 que procesa y envasa la carne de sus socios en Mercazaragoza.,,+34976296970,cooperativa@casaganaderos.com,https://casaganaderos.com/,,,https://www.google.com/maps/search/?api=1&query=Casa%20de%20Ganaderos%2C%20C%2F%20San%20Andr%C3%A9s%2C%208%2C%201%C2%BA%2C%2050001%20Zaragoza&query_place_id=ChIJW04Sde4UWQ0RW-Z1dlF3CPA,41.652561,-0.878486,/productores/es/aragon/zaragoza/casa-de-ganaderos.webp,verificado,no,,,3389,es,,,,,
pastores-grupo-cooperativo,Pastores Grupo Cooperativo,Zaragoza,Carne,Pierna y paletilla de Ternasco de Aragón IGP,"Mercazaragoza, Ctra. Cogullada, 65, 50014 Zaragoza, España",Cooperativa ganadera aragonesa líder en la producción sostenible y comercialización de cordero de calidad certificada.,Lun-Vie 8:30-15:00,+34976138050,info@grupopastores.coop,https://grupopastores.coop,,,,41.6885000,-0.8703000,/productores/es/aragon/zaragoza/pastores-grupo-cooperativo.webp,verificado,sí,ecommerce,,10038,es,,,,,
embutidos-la-tellana-borja,La Tellana,Borja,Carne,"Morcilla de arroz, longaniza, chistorra y elaborados cárnicos","Plaza del Mercado, 50540 Borja, Zaragoza",Empresa familiar con ganadería y cultivos propios que elabora carne y embutidos en Borja.,,+34648888361,atencionalcliente@latellana.es,https://latellana.es/,,,,41.83482,-1.53375,/productores/es/aragon/zaragoza/embutidos-la-tellana-borja.webp,verificado,sí,ecommerce,,7887,es,,,,,
hermanos-casabona-fuentes-de-ebro,Hermanos Casabona,Fuentes de Ebro,Carne,"Longaniza de Fuentes, butifarras, morcillas y chorizos","Av. Santiago Lapuente, 18, 50740 Fuentes de Ebro, Zaragoza",Carnicería familiar que elabora en sus instalaciones embutidos y precocinados con producto de la zona.,,+34976160853,,https://hnoscasabona.es/,,,https://www.google.com/maps/search/?api=1&query=Hermanos%20Casabona%2C%20Av.%20Santiago%20Lapuente%2C%2018%2C%2050740%20Fuentes%20de%20Ebro%2C%20Zaragoza&query_place_id=ChIJ8SyfrjAnWQ0RUNuNTdv8PQQ,41.51138,-0.62866,/productores/es/aragon/zaragoza/hermanos-casabona-fuentes-de-ebro.webp,verificado,sí,telefono,,6789,es,,,,,
pasteleria-fantoba,Pastelería Fantoba,Zaragoza,Pan y cereal,"guirlache, frutas de Aragón y adoquines de chocolate","Calle Don Jaime I, 21, 50003 Zaragoza",Confitería histórica de Zaragoza fundada en 1856 que mantiene elaboración artesana de dulces tradicionales.,Lun-Dom 10:00-22:00,+34976298524,fantoba@fantoba.com,https://fantoba.com/,,https://www.instagram.com/fantobaconfiteria/,https://www.google.com/maps/search/?api=1&query=Pasteler%C3%ADa%20Fantoba%2C%20Calle%20Don%20Jaime%20I%2C%2021%2C%2050003%20Zaragoza&query_place_id=ChIJqRTt2-0UWQ0RHFcyniBsHPE,41.6531395,-0.8786049,/productores/es/aragon/zaragoza/pasteleria-fantoba.webp,verificado,sí,telefono,,9805,es,,,,,
