slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2
brasserie-la-rogere,Brasserie La Rogère,Thuin,Cerveza,Saqwè|Beerât|Fauvette,"Rue de la Victoire 209, 6536 Thuillies","Ferme-brasserie de Thuillies où les bières Saqwè, Beerât et Fauvette sont fabriquées de A à Z dans des tanks à lait transformés.",,,,https://www.larogere.be/,,,,50.305148,4.324729,,,no,,,169,fr,,,,,
brasserie-le-fou-du-roi,Brasserie Le Fou du Roi,Thuin,Cerveza,La Galipette|La Galipette Brune|Triple Galipette|El Pico,"Rue Saint-Hubert 2, 6536 Thuillies","Brasserie de Thuillies qui produit La Galipette blonde et brune, Triple Galipette et El Pico, une blonde au cactus et au citron vert.",,,,https://lefouduroi.be/,,,,50.291595,4.343039,,,no,,,171,fr,,,,,
brasserie-de-cazeau,Brasserie de Cazeau,Tournai,Cerveza,Saison Cazeau|Tournay Blonde|Tournay de Noël,"Rue de Cazeau 67, 7520 Templeuve",Brasserie familiale de Templeuve qui produit sur sa ferme les gammes Saison Cazeau et Tournay selon une tradition brassicole relancée en 2004.,,,,https://brasseriedecazeau.be/,,,,50.634124,3.272863,,,no,,,126,fr,,,,,
brasserie-deforest,Brasserie Deforest,Tournai,Cerveza,,"Chaussée de Willemeau 226, 7500 Tournai","Brasserie artisanale référencée à Tournai, chaussée de Willemeau, dont le site de production demeure inscrit au répertoire brassicole belge.",,+3269215263,info@deforest.be,,,,,50.593101,3.376928,,pendiente,no comprobado,,,142,fr,,,,,
brasserie-du-grand-mir,Brasserie du Grand Mir,Tournai,Cerveza,,"Chaussée de Lille 197, 7500 Tournai","Brasserie artisanale biologique du Grand Mir à Tournai, qui élabore des bières de fermentation haute en petites séries.",,,contact@grandmir.be,https://grandmir.be/,,,,50.604765,3.369042,,,no,,,154,fr,,,,,
mosquito-brasserie,Mosquito Brasserie,Tournai,Cerveza,,"Rue Elisabeth 28 B, 7538 Vezon","Microbrasserie de Vezon, dans la commune de Tournai, encore présente dans le répertoire brassicole et dans la sélection BrassiCollines 2026.",,+32477435388,info@mosquitobrasserie.com,,,,,50.566210,3.519489,,pendiente,no comprobado,,,497,fr,,,,,
brasserie-de-brunehaut,Brasserie de Brunehaut,Brunehaut,Cerveza,,,Brewery producing beer at its Brunehaut unit.,,,hello@brunehaut.beer,https://brunehaut.beer/,,https://www.instagram.com/brasseriedebrunehaut,,50.51667,3.41667,,pendiente,no comprobado,,,124,en,,,,,
brouwerij-de-ranke,Brouwerij De Ranke,Mouscron,Cerveza,,,Brewery producing beer at its Mouscron unit.,,,,https://www.deranke.be/,,https://www.instagram.com/brouwerijderanke,,50.7444,3.2156,,pendiente,no comprobado,,,209,en,,,,,
fromagerie-ecole-du-carah,Fromagerie-École du CARAH,Ath,Lácteos y quesos,Quesos frescos de vaca y cabra,"Rue de l'Agriculture 301, 7800 Ath",Experimental and teaching farm cheesery producing fresh and aged cheeses for its public farm shop.,Lun-jue 08:30-12:00 y 13:00-16:00; vie 08:30-12:00 y 13:00-14:30,+3268264630,fromagerie@carah.be,https://carah.be/bienvenue-au-magasin/,,,,50.63114,3.77694,,,no comprobado,,,378,en,,,,,
chevrerie-des-cerisiers,Chèvrerie des Cerisiers,Quévy,Lácteos y quesos,Quesos de cabra,"Chemin de Bateau 1, 7040 Quévy-le-Petit",Goat farm processing milk from its own herd into dairy products sold directly at the farm.,,+32474947587,chevreriedescerisiers@gmail.com,,https://www.facebook.com/chevreriedescerisiers/,,,50.36672,3.9439,,pendiente,no comprobado,,,288,en,,,,,
ferme-de-letablissement,Ferme de l'Établissement,Sivry-Rance,Lácteos y quesos,"Quesos frescos y afinados, yogur, mantequilla, helados","Rue de la Haye 2, 6470 Sivry",Family dairy farm making cheese and other dairy products on site from its own fresh milk.,Vie 16:00-18:00; sáb 09:00-12:00; también con cita,+32496149047,fermedeletablissement@gmail.com,,https://www.facebook.com/people/Ferme-de-lEtablissement/100063604724915/,,,50.16778,4.18083,,pendiente,no comprobado,,Helados,339,en,,,,,
ferme-druart-sol,Ferme Druart-Sol,Estaimpuis,Lácteos y quesos,"La Muchotte, quesos frescos, yogur, helados","Rue du Château d'eau 47, 7730 Saint-Léger",Mixed family farm processing milk into cheeses and other dairy products at its Estaimpuis unit.,,+32474731090,ferme.druart.sol@gmail.com,,https://www.facebook.com/FermeDruartSol/,,,50.7063,3.2639,,pendiente,no comprobado,,Helados,348,en,,,,,
les-fromages-de-thoricourt,Les Fromages de Thoricourt,Silly,Lácteos y quesos,"Boerenkaas, quesos duros, queso fresco","Rue de Fouleng 16, 7830 Thoricourt",Family farm cheesery making more than twenty raw-milk cheeses from its own cows.,"Mar, mié y vie 11:00-18:00; sáb 09:00-16:00",+3268568658,info@fromagesdethoricourt.be,https://www.fromagesdethoricourt.be/,,,,50.65,3.91667,,,no comprobado,,,472,en,,,,,
ferme-de-la-princesse,Ferme de la Princesse,Binche,Carne,"Foie gras, rillettes y preparados de pato","Rue de la Princesse 102, 7131 Waudrez","Farm producing artisan foie gras, rillettes and other duck products at its Waudrez unit.",Mié-sáb 10:00-18:00; dom 10:00-12:00,+3264331863,info@fermedelaprincesse.be,https://fermedelaprincesse.be/,,,,50.4103,4.16516,,,sí,telefono,,343,en,,,,,
chevrerie-de-lenclus,Chèvrerie de l'Enclus,Mont-de-l'Enclus,Lácteos y quesos,"Quesos de cabra, gouda fermier, helados de cabra",,Goat farm making fresh and semi-hard cheeses and ice cream from its own milk.,,,,,https://www.facebook.com/chevreriedelenclus/,,,50.7369,3.5039,,pendiente,no comprobado,,Helados,283,en,,,,,
chevrerie-de-la-croix-de-la-grise,Chèvrerie de la Croix de la Grise,Tournai,Lácteos y quesos,Quesos de cabra de leche cruda,"Rue du Bois de l'Allemont 231, 7531 Havinnes",Organic goat farm processing all its milk on site into raw-milk cheeses.,Vie 17:00-19:00,+3269546274,chevreriedelobel@gmail.com,https://chevrerie-croixdelagrise.be/,,https://www.instagram.com/chevreriedelacroixdelagrise/,,50.60556,3.38806,,pendiente,no comprobado,,,285,en,,,,,
fromagerie-le-bois-roussel,Fromagerie Le Bois Roussel,Montigny-le-Tilleul,Lácteos y quesos,"La Petite Souris, Féta Montigny, Pavé d'Aulne","Rue de Marchienne 32, 6110 Montigny-le-Tilleul",Social-enterprise cheesery producing a range of raw-milk cheeses and yoghurt in its Montigny workshop.,Vie 10:00-15:45,+3271511371,leboisroussel@gmail.com,https://leboisroussel.be/,,,,50.38,4.38,,,no comprobado,,,379,en,,,,,
ferme-du-raz-buzee,Ferme du Raz Buzée,Gerpinnes,Lácteos y quesos,"Tomme de Raz Buzée, Rigodon, Tartuff’ y helados","Rue des Flaches 42, 6280 Gerpinnes",Granja lechera familiar que transforma en la explotación leche cruda de vaca en quesos y helados artesanos.,Lun-mar-jue-sáb 09:00-18:00; mié-vie 13:30-18:00,+32476266832,fermerazbuzee@outlook.com,,https://www.facebook.com/fermederazbuzee/,,,50.336041,4.498776,,pendiente,no comprobado,,Helados,352,es,,,,,
jolicoeur-coffee-roasters,Jolicoeur Coffee Roasters,Mons,Café,Specialty roasted coffee,"Rue d'Enghien 3, 7000 Mons",Jolicoeur Coffee Roasters roasts specialty coffee at its production unit in Mons and sells it through its own online shop.,,,contact@cafesmuda.fr,https://jolicoeurcoffee.be/,,https://www.instagram.com/jolicoeurcoffee/,,50.4542944,3.9515156,,,sí,ecommerce,,407,en,,,,,
cafes-van-hove,Cafés Van Hove,Charleroi,Café,Roasted coffee,"Rue de Montigny 2, 6000 Charleroi",Cafés Van Hove roasts coffee at its production unit in Charleroi and sells it through its own online shop.,,,info@cafes-vanhove.be,https://cafes-vanhove.be/,,https://www.instagram.com/cafesvanhove/,,50.4088071,4.4427184,,,sí,ecommerce,,276,en,,,,,
cafes-des-rois,Cafés des Rois,Fleurus,Café,Specialty roasted coffee,,Cafés des Rois roasts specialty coffee at its production unit in Fleurus.,,+32477543267,domi@torrefaction-cafes-des-rois.be,https://torrefaction-cafes-des-rois.be/,https://www.facebook.com/torrefactioncafesdesrois/,,,50.48333,4.53333,,,no comprobado,,,272,en,,,,,
cafes-5-clochers,Cafés 5 Clochers,Tournai,Café,Roasted coffee,"Rue Jean Cousin 2, 7500 Tournai",Cafés 5 Clochers roasts coffee at its production unit in Tournai.,,+3269222373,,https://cafes5clochers.be/,https://www.facebook.com/cafes5clochers/,,,50.60556,3.38806,,pendiente,no comprobado,,,268,en,,,,,
cafes-storme,Cafés Storme,Mouscron,Café,Roasted coffee,,Cafés Storme roasts coffee at its production unit in Mouscron and sells it through its own online shop.,,+3256330052,,https://www.cafes-storme.be/,,https://www.instagram.com/cafesstorme/,,50.7444,3.2156,,,sí,ecommerce,,275,en,,,,,
cafes-ervka,Cafés ERVKA,Courcelles,Café,Roasted coffee,"Rue du Bosquet 10, 6181 Gouy-lez-Piéton",Cafés ERVKA roasts coffee at its production unit in Courcelles and sells it through its own online shop.,,+32472364507,info@cafeservka.be,https://cafeservka.be/,https://www.facebook.com/cafeservka/,,,50.4578,4.37562,,,sí,ecommerce,,273,en,,,,,
pisciculture-des-etangs-de-cendron-momignies,Pisciculture des Étangs de Cendron,Momignies,Pescado,"Salmon, Trout, Char, Smoked fish",,"Pisciculture des Étangs de Cendron raises salmon, trout and char and processes smoked fish at its Momignies operation.",,,,https://www.etangsdecendron.be/,,,,50.029440,4.166670,,,no comprobado,,,508,en,,,,,
royal-belgian-caviar-mouscron,Royal Belgian Caviar,Mouscron,Pescado,"Caviar, Sturgeon",,Royal Belgian Caviar raises sturgeon and produces caviar at its Mouscron operation.,,,,https://www.royalbelgiancaviar.be/,,,,,,,pendiente,sí,ecommerce,,518,en,,,,,
la-tete-dans-les-salades,La tête dans les salades,Pont-à-Celles,Fruta y verdura,,"Rue de la Chaussée 71, 6230 Pont-à-Celles",,,,info@latetedanslessalades.be,https://latetedanslessalades.be,https://www.facebook.com/profile.php?id=1831269170529511&ref=br_rs,,,,,,pendiente,sí,ecommerce,,690,,,,,,
cedric-de-taeye,Cédric de Taeye,Ellezelles,Chocolate,,"Guinaumont 75, 7890 Ellezelles",,,+32476706332,hello@cedricdetaeye.be,https://cedricdetaeye.be,https://www.facebook.com/cedricdetaeyechocolatier,,,50.73333,3.68333,,pendiente,sí,ecommerce,,680,,,,,,
le-poulet-de-mainvault,Le poulet de Mainvault,Ath,Carne,,"Chemin du Thiolon 49, 7812 Mainvault (Ath)",,,,,https://www.lepouletdemainvault.be,https://www.facebook.com/lepouletdemainvault/,,,50.63114,3.77694,,pendiente,no comprobado,,,693,,,,,,
la-petite-gantoise,La Petite Gantoise,Ath,Pan y cereal,,,,,,,https://lapetitegantoise.blogspot.com,,,,50.63114,3.77694,,pendiente,sí,ecommerce,,689,,,,,,
ferme-de-la-warde,Ferme de la Warde,Leuze-en-Hainaut,Lácteos y quesos,,"Rue Warde 26, 7901 Thieulain (Leuze-en-Hainaut)",,,,bienvenue@fermedelawarde.be,https://www.fermedelawarde.be,https://www.facebook.com/Fermedelawarde,,,,,,pendiente,no comprobado,,,684,,,,,,
safran-du-mont-panisel,Safran du Mont Panisel,Mons,Condimentos,,,,,,,https://safrandumontpanisel.be,https://www.facebook.com/safrandumontpanisel,https://www.instagram.com/safrandumontpanisel/,,50.45472,3.9525,,pendiente,sí,ecommerce,,696,,,,,,
belvas,Belvas,Ath,Chocolate,,"Chemin du Fundus 7, 7822 Ghislenghien",,,,,https://www.chocolaterie-belvas.be/fr,https://www.facebook.com/BELVASChocolate/?locale=fr_FR,https://www.instagram.com/belvasbelgianchocolate/?hl=fr,,50.63114,3.77694,,pendiente,sí,ecommerce,,678,,,,,,
fattincasa,FATTINCASA,Ath,Otros,,7812 Mainvault (Ath),,,+32470267222,info@fattincasa.be,https://fattincasa.be,https://www.facebook.com/FattincasaAth/,,,50.63114,3.77694,,pendiente,sí,ecommerce,,682,,,,,,
ferme-des-legumes-d-antan,Ferme des Légumes d'Antan,Celles,Aceite,,"Rue Archimont 5, 7760 Velaines",,,,,https://legumesdantan.be/fr,https://www.facebook.com/profile.php?id=100064423224476,,,50.7117,3.4569,,pendiente,no comprobado,,,686,,,,,,
ferme-de-warelles,Ferme de Warelles,Enghien,Pan y cereal,,"Rue Noir Mouchon, 7850 Petit-Enghien",,,+32477574561,contact@fermedewarelles.be,https://www.fermedewarelles.be,https://www.facebook.com/FermedeWarelles,,,50.6956,4.0324,,pendiente,sí,ecommerce,,685,,,,,,
la-bergerie-des-collines,La Bergerie des Collines,Frasnes-lez-Anvaing,Lácteos y quesos,,"Chaussée Brunehault 3, 7911 Oeudeghien",,,+32477208011,info@bergeriedescollines.be,https://www.bergeriedescollines.be,,,,,,,pendiente,sí,ecommerce,,687,,,,,,
le-pic-vert-ferme-biologique,"Le Pic-Vert, ferme biologique",Rumes,Fruta y verdura,,"Rue du Toupet 6, 7611 La Glanerie",,,+32485147544,lepicvert.bio@gmail.com,https://www.le-pic-vert.be,https://facebook.com/lepicvert.bio/,https://instagram.com/lepicvert,,50.5561,3.3039,,pendiente,sí,ecommerce,,691,,,,,,
o-bercaille,O Bercaille,Frasnes-lez-Anvaing,Huevos,,"Chaussée de Renaix 1, 7911 Hacquegnies",,,+32498442185,obercaille@hotmail.com,https://www.obercaille.be,https://facebook.com/OBercaille,https://instagram.com/obercaille,,,,,pendiente,sí,ecommerce,,695,,,,,,
la-ferme-du-tilleul,La ferme du Tilleul,Silly,Fruta y verdura,,"Rue de Graty 30, 7830 Hoves",,,+320470617561,,https://www.lafermedutilleul.com/,https://www.facebook.com/profile.php?id=100051557933710,,,50.65,3.91667,,pendiente,sí,ecommerce,,688,,,,,,
les-vergers-de-barry,les vergers de Barry,Tournai,Fruta y verdura,,"Bois de la Haye 3, 7534 Barry",,,+32472383686,,https://vergersdebarry.be/,https://www.facebook.com/vergersdebarry,,,50.60556,3.38806,,pendiente,sí,ecommerce,,694,,,,,,
ferme-de-l-epinette,Ferme de l'Epinette,Péruwelz,Lácteos y quesos,,"Rue de l'Epinette 29, 7604 Baugnies",,,+3269491221,,https://www.epinette.be/,,,,50.51175,3.58893,,pendiente,sí,ecommerce,,683,,,,,,
distillerie-gervin,Distillerie Gervin,Péruwelz,Destilados y licores,,"Route 30/B, 7604 Péruwelz (Baugnies)",,,+3269663018,info@19aout.be,https://19aout.be/,,,,50.51175,3.58893,,pendiente,sí,ecommerce,,681,,,,,,
le-poulet-de-gibecq,Le Poulet de Gibecq,Ath,Carne,,"Chemin de l'Arcamp 2, 7823 Gibecq",,,,,https://lepouletdegibecq.be/,https://www.facebook.com/profile.php?id=100057085945163,,,50.63114,3.77694,,pendiente,sí,ecommerce,,692,,,,,,
cafes-jj-looze,Cafes JJ Looze,Seneffe,Café,,"Rue St-Ethon 24, 7181 Feluy",,,+3267878032,info@cafesjjlooze.be,https://www.cafesjjlooze.be/,,,,50.53333,4.25,,pendiente,sí,ecommerce,,679,,,,,,
ruffus-vignoble-des-agaises,Ruffus / Vignoble des Agaises,Estinnes,Vino,Traditional-method sparkling wine,,,,,,https://www.ruffus.be/,,,,,,,pendiente,no comprobado,,,722,,,,,,
distillerie-de-biercee,Distillerie de Biercée,Thuin,Destilados y licores,"Fruit eaux-de-vie, liqueurs and whisky",,,,,,https://www.bierceedistillery.com/,,,,,,,pendiente,no comprobado,,,723,,,,,,
roger-roger,Roger & Roger,Mouscron,Aperitivos,"Potato crisps, tortillas and nachos, including Croky",,,,,,https://www.rogerandroger.com/en,,,,,,,pendiente,no comprobado,,,724,,,,,,
lutosa-leuze-en-hainaut-potato-plant,Lutosa — Leuze-en-Hainaut potato plant,Leuze-en-Hainaut,Comida preparada,"Frozen fries, potato specialities and potato flakes",,,,,,https://lutosa.com/notre-societe/,,,,,,,pendiente,no comprobado,,,725,,,,,,
bruyerre-chocolates,Bruyerre Chocolates,Charleroi,Chocolate,Pralines et chocolat belge,Gosselies,,,,,https://bruyerre.eu/,,,,,,,pendiente,no comprobado,,,778,,,,,,
